"status_id","created_at","text","favorite_count","retweet_count","tag1","tag2","tag3","tag4","lang","lat","lng","stripped_text","sent_value","sentiment"
"1313543725113659392",2020-10-06,"Schitt’s Creek episode pass by too fast 😭🥺 I love this show!",2,0,"NA",NA,NA,NA,"en",NA,NA,"Schitts Creek episode pass by too fast 🥺 I love this show",3,"positive"
"1313543307625140225",2020-10-06,"@sarahrusso @OUPAcademic I’m doing a Schitt’s Creek rewatch before finally experiencing season 6. 

A lot of Shirley Jackson vibes, The Haunting of Hill House is my fav. Plus Halloween movie favorites while packing. 😁

GUARDIANS!!! Cinematic perfection.",1,0,"NA",NA,NA,NA,"en",NA,NA,"sarahrusso OUPAcademic Im doing a Schitts Creek rewatch before finally experiencing season  A lot of Shirley Jackson vibes The Haunting of Hill House is my fav Plus Halloween movie favorites while packing GUARDIANS Cinematic perfection",1,"positive"
"1313237455093534726",2020-10-05,"I’m supposed to be packing the rest of my things with Schitt’s Creek in the background but honestly I’m lying here binging because it’s the only soothing balm I can find for such a day. https://t.co/ZygGAoE9rV",2,0,"NA",NA,NA,NA,"en",NA,NA,"Im supposed to be packing the rest of my things with Schitts Creek in the background but honestly Im lying here binging because its the only soothing balm I can find for such a day ",3,"positive"
"1313543182588809216",2020-10-06,"Holy shit, why didn't anybody tell me about Schitt's Creek?",1,0,"NA",NA,NA,NA,"en",NA,NA,"Holy shit why didnt anybody tell me about Schitts Creek",-4,"negative"
"1313134887180922880",2020-10-05,"Top 10 TV Series on Netflix US (October 5th)

1. Emily in Paris
2. Schitt's Creek
3. Ratched
4. Evil
5. Cocomelon
6. Wentworth
7. The Good Place
8. Cobra Kai
9. Jurassic World: Camp Cretaceous
10. The Great British Bake Off",14,2,"NA",NA,NA,NA,"en",NA,NA,"Top  TV Series on Netflix US October th Emily in Paris Schitts Creek Ratched Evil Cocomelon Wentworth The Good Place Cobra Kai Jurassic World Camp Cretaceous The Great British Bake Off",-1,"negative"
"1313542774109753349",2020-10-06,"Top 10 TV Series on Netflix US: October 6th

1. Emily in Paris
2. Schitt's Creek
3. Ratched
4. Evil
5. Cocomelon
6. The Good Place
7. Wentworth
8. Cobra Kai
9. The Office
10. The Blacklist",8,2,"NA",NA,NA,NA,"en",NA,NA,"Top  TV Series on Netflix US October th Emily in Paris Schitts Creek Ratched Evil Cocomelon The Good Place Wentworth Cobra Kai The Office The Blacklist",-1,"negative"
"1313542764521496578",2020-10-06,"I really want to watch the new season of Schitt’s Creek on Netflix...but I also know I’ll binge it and then be sad that it’s over. #thestruggle",0,0,"thestruggle",NA,NA,NA,"en",NA,NA,"I really want to watch the new season of Schitts Creek on Netflixbut I also know Ill binge it and then be sad that its over thestruggle",-4,"negative"
"1313542212286738432",2020-10-06,"I just want to take a moment to appreciate the fact that I exist in the same world as @danjlevy does❤
And if this alone doesn't make it clear... god I love Schitt's Creek😭❤",7,0,"NA",NA,NA,NA,"en",NA,NA,"I just want to take a moment to appreciate the fact that I exist in the same world as danjlevy doesAnd if this alone doesnt make it clear god I love Schitts Creek",4,"positive"
"1313541160292421632",2020-10-06,"@danjlevy Yes. I agree. That was totally weird and seemed homophobic. Have they seen Schitt’s Creek?!? It is totally about accepting everyone.",0,0,"NA",NA,NA,NA,"en",NA,NA,"danjlevy Yes I agree That was totally weird and seemed homophobic Have they seen Schitts Creek It is totally about accepting everyone",0,"neutral"
"1313540708675059718",2020-10-06,"Wow I finally get the hype over Schitt’s Creek. It’s really funny .",3,0,"NA",NA,NA,NA,"en",NA,NA,"Wow I finally get the hype over Schitts Creek Its really funny ",8,"positive"
"1313540150048239617",2020-10-06,"Indian channels: *airs Schitt's creek*

Also Indian channels: *cuts out mlm kiss*

And that's how @ComedyCentralIn screamed homophobia.",7,1,"NA",NA,NA,NA,"en",NA,NA,"Indian channels airs Schitts creekAlso Indian channels cuts out mlm kissAnd thats how ComedyCentralIn screamed homophobia",-3,"negative"
"1313539827057348608",2020-10-06,"Am I gonna spend my entire day off finishing Schitt's Creek?

What a ridiculous question. Of course I am.",1,0,"NA",NA,NA,NA,"en",NA,NA,"Am I gonna spend my entire day off finishing Schitts CreekWhat a ridiculous question Of course I am",-3,"negative"
"1313234499732492288",2020-10-05,"Seeing news of all these show cancellations, I'm actually glad Schitt's Creek wrapped when it did, otherwise we would've just been left hanging waiting for a season that may never come.",0,0,"NA",NA,NA,NA,"en",NA,NA,"Seeing news of all these show cancellations Im actually glad Schitts Creek wrapped when it did otherwise we wouldve just been left hanging waiting for a season that may never come",2,"positive"
"1313538957632843782",2020-10-06,"Indian friends who watch Schitt’s Creek on @ComedyCentralIn, is this what the channel does with every kiss between two men on the show? (If so, their censorship team must be working overtime.) Why even air the show if you’re against its core message?! Shameful. https://t.co/wIa9019bqL",0,0,"NA",NA,NA,NA,"en",NA,NA,"Indian friends who watch Schitts Creek on ComedyCentralIn is this what the channel does with every kiss between two men on the show If so their censorship team must be working overtime Why even air the show if youre against its core message Shameful ",0,"neutral"
"1313538630074466309",2020-10-06,"not the schitt’s creek wedding making me CRY",5,0,"NA",NA,NA,NA,"en",NA,NA,"not the schitts creek wedding making me CRY",-1,"negative"
"1313538562344644608",2020-10-06,"Did it ever happen with you that you wanna binge something so badly but you don't just because you don't want it to be over? 

Schitt's Creek is that something for me. 😭",0,0,"NA",NA,NA,NA,"en",NA,NA,"Did it ever happen with you that you wanna binge something so badly but you dont just because you dont want it to be over Schitts Creek is that something for me ",-3,"negative"
"1313538499593662464",2020-10-06,"@danjlevy Listening to the playlist for Schitt's Creek...and my husband comes in to the room all excited ""Every Rose Has It's Thorn!  GET IT?!!!""  Dude...",0,0,"NA",NA,NA,NA,"en",NA,NA,"danjlevy Listening to the playlist for Schitts Creekand my husband comes in to the room all excited Every Rose Has Its Thorn  GET IT  Dude",3,"positive"
"1313538471982706688",2020-10-06,"@danjlevy This is being censored in 2020?!?  On Comedy Central?  What the actual fuck?  I’m offended. They don’t deserve Schitt’s Creek. Fuck Off Comedy Central.",0,0,"NA",NA,NA,NA,"en",NA,NA,"danjlevy This is being censored in   On Comedy Central  What the actual fuck  Im offended They dont deserve Schitts Creek Fuck Off Comedy Central",-10,"negative"
"1313538332715094017",2020-10-06,"NEW SEASON OF SCHITT'S CREEK HELL YEAHHH",0,0,"NA",NA,NA,NA,"en",NA,NA,"NEW SEASON OF SCHITTS CREEK HELL YEAHHH",-4,"negative"
"1313538051746926592",2020-10-06,"@danjlevy This kind of censorship has been detrimental to societal growth as a whole. Schitt’s Creek has done so much to move the needle in favor of normalizing love and inclusivity. I hope @ComedyCentralIn recognizes the point of the show because #loveislove https://t.co/bC5BE4H4gk",50,3,"loveislove",NA,NA,NA,"en",NA,NA,"danjlevy This kind of censorship has been detrimental to societal growth as a whole Schitts Creek has done so much to move the needle in favor of normalizing love and inclusivity I hope ComedyCentralIn recognizes the point of the show because loveislove ",9,"positive"
"1313537163703848960",2020-10-06,"@AlexThomas @netflix Schitt's Creek. I just started watching it after it swept the Emmy's this year and it's pretty funny.",0,0,"NA",NA,NA,NA,"en",NA,NA,"AlexThomas netflix Schitts Creek I just started watching it after it swept the Emmys this year and its pretty funny",5,"positive"
"1313536818802028544",2020-10-06,"Stevie Bud is definitely my favorite on Schitt's Creek",0,0,"NA",NA,NA,NA,"en",NA,NA,"Stevie Bud is definitely my favorite on Schitts Creek",2,"positive"
"1313536076276027393",2020-10-06,"“You have years ahead of you still to collect a cartage of adoring mourners. In the meantime, they wl laugh in ur face and they’ll stab u in the back, but the moment u give up the ghost, oh, they’ll all have nothing but nice things to say about u. I know I will.” Schitt’s Creek",0,0,"NA",NA,NA,NA,"en",NA,NA,"You have years ahead of you still to collect a cartage of adoring mourners In the meantime they wl laugh in ur face and theyll stab u in the back but the moment u give up the ghost oh theyll all have nothing but nice things to say about u I know I will Schitts Creek",4,"positive"
"1313135774993444966",2020-10-05,"This guy owns the Rosebud Motel from Schitt's Creek and helped Jamal Murray get to the NBA -  NCAA Basketball - https://t.co/rseYvvBvSy",0,0,"NA",NA,NA,NA,"en",NA,NA,"This guy owns the Rosebud Motel from Schitts Creek and helped Jamal Murray get to the NBA   NCAA Basketball  ",2,"positive"
"1313135608378716161",2020-10-05,"This guy owns the Rosebud Motel from Schitt's Creek and helped Jamal Murray get to the NBA - NBA News - https://t.co/dm4JiVGjAX",0,0,"NA",NA,NA,NA,"en",NA,NA,"This guy owns the Rosebud Motel from Schitts Creek and helped Jamal Murray get to the NBA  NBA News  ",2,"positive"
"1313535608678051840",2020-10-06,"If showing two men kissing goes against your broadcasting standards, maybe Schitt’s Creek isn’t the show you should be airing.  Shameful. https://t.co/BSPSFTFPWJ",0,0,"NA",NA,NA,NA,"en",NA,NA,"If showing two men kissing goes against your broadcasting standards maybe Schitts Creek isnt the show you should be airing  Shameful ",0,"neutral"
"1313535347192717312",2020-10-06,"Schitt’s Creek got me crying 😭😭😭",0,0,"NA",NA,NA,NA,"en",NA,NA,"Schitts Creek got me crying ",-1,"negative"
"1313535070909718528",2020-10-06,"This Cat Dresses as Schitt’s Creek Characters, and I Hope She Has a Cedar Chest For Those Sweaters https://t.co/EC2iJTFetu",0,0,"NA",NA,NA,NA,"en",NA,NA,"This Cat Dresses as Schitts Creek Characters and I Hope She Has a Cedar Chest For Those Sweaters ",2,"positive"
"1313534040524324872",2020-10-06,"Didn’t love the first season of Schitt’s Creek, but I’ve reached season three, and I completely get it now. https://t.co/FkWaGHlIUg",2,0,"NA",NA,NA,NA,"en",NA,NA,"Didnt love the first season of Schitts Creek but Ive reached season three and I completely get it now ",4,"positive"
"1313533986874982401",2020-10-06,"@danjlevy Are you kidding me??? This is part of the beauty that is ""Schitt's Creek."" The acceptance and love in each episode is what defines it. 
To censor it literally undermines the whole point of the show. 
#loveislove",0,0,"loveislove",NA,NA,NA,"en",NA,NA,"danjlevy Are you kidding me This is part of the beauty that is Schitts Creek The acceptance and love in each episode is what defines it To censor it literally undermines the whole point of the show loveislove",-1,"negative"
"1313135664301584384",2020-10-05,"@haunting Netflix dropped Schitt's Creek a few day early.  How about a little early Bly Manor too? Pretty please? https://t.co/crGS5hnDBM",0,0,"NA",NA,NA,NA,"en",NA,NA,"haunting Netflix dropped Schitts Creek a few day early  How about a little early Bly Manor too Pretty please ",-1,"negative"
"1313533692829151237",2020-10-06,"@BySamanthaMarch @SsssamanthaaMUA My life story in a meme. Bless Schitt’s Creek.",0,0,"NA",NA,NA,NA,"en",NA,NA,"BySamanthaMarch SsssamanthaaMUA My life story in a meme Bless Schitts Creek",2,"positive"
"1313533258093584384",2020-10-06,"@Sendhil_Rama You know a celebrity is humble when he asks the common people about a series. Also I haven't seen schitt's Creek because I just didn't even feel a smile when I had seen the trailer.",0,0,"NA",NA,NA,NA,"en",NA,NA,"SendhilRama You know a celebrity is humble when he asks the common people about a series Also I havent seen schitts Creek because I just didnt even feel a smile when I had seen the trailer",2,"positive"
"1313532863824965633",2020-10-06,"@NotThatMeg 😯 Um, if Comedy Central doesn't get the horrible irony of editing out two men kissing in a promo for Schitt's Creek, then they shouldn't have the privilege of airing the series.",2,0,"NA",NA,NA,NA,"en",NA,NA,"NotThatMeg  Um if Comedy Central doesnt get the horrible irony of editing out two men kissing in a promo for Schitts Creek then they shouldnt have the privilege of airing the series",-1,"negative"
"1313532711953412102",2020-10-06,"@danjlevy They may as well not show Schitt's Creek if they're going to censor in this way. It goes against what the show represents.",0,0,"NA",NA,NA,NA,"en",NA,NA,"danjlevy They may as well not show Schitts Creek if theyre going to censor in this way It goes against what the show represents",-2,"negative"
"1313532486471888897",2020-10-06,"I'm really, really trying to get into Schitt's Creek but damn, these people are odious.",17,1,"NA",NA,NA,NA,"en",NA,NA,"Im really really trying to get into Schitts Creek but damn these people are odious",-4,"negative"
"1313532271220137994",2020-10-06,"Dan Levy CLAP BACK! On another note, Alexis' uncensored reaction to this was a top five Schitt's Creek moment.. censoring ruined the whole scene https://t.co/QoEc9YnfB9",0,0,"NA",NA,NA,NA,"en",NA,NA,"Dan Levy CLAP BACK On another note Alexis uncensored reaction to this was a top five Schitts Creek moment censoring ruined the whole scene ",-2,"negative"
"1313532216635424768",2020-10-06,"the schitt's creek farewell doc literally has me crying every 2.4 seconds 😭😭😭",0,0,"NA",NA,NA,NA,"en",NA,NA,"the schitts creek farewell doc literally has me crying every  seconds ",-1,"negative"
"1313531720591970306",2020-10-06,"Today news via The motel from Schitt's Creek is going up for sale - Lonely Planet https://t.co/lHcxHDqro1, see more https://t.co/o5IB1or1D1",1,0,"NA",NA,NA,NA,"en",NA,NA,"Today news via The motel from Schitts Creek is going up for sale  Lonely Planet ",-2,"negative"
"1313531424910249985",2020-10-06,"Schitt's Creek is one of the funniest shows I have ever seen. Damn it, not one bad episode !",4,0,"NA",NA,NA,NA,"en",NA,NA,"Schitts Creek is one of the funniest shows I have ever seen Damn it not one bad episode ",-3,"negative"
"1313531103722921984",2020-10-06,"It had to be an Indian channel, censoring a show as beautiful and harmless as Schitt's Creek. SMH.

Please subscribe to Netflix India and watch it the way it should be, people. https://t.co/WRMvFmcc1V",35,1,"NA",NA,NA,NA,"en",NA,NA,"It had to be an Indian channel censoring a show as beautiful and harmless as Schitts Creek SMHPlease subscribe to Netflix India and watch it the way it should be people ",1,"positive"
